Species_ID,Image_ID,Specimen_ID,PC1_symm_mean,PC1_asym_mean,PC2_asym_mean,PC3_asym_mean,PC1_glob_mean,PC2_glob_mean,Length_mean,Width_mean,Length_to_width_ratio_mean,N_spores
fusisporum,KHL_9093_24_1xB,KHL_9093,-0.04853152,-0.02851505,-0.006947382,-0.006701515,-0.05336612,0.01900294,12.52,2.55,4.91,1
fusisporum,KHL_9093_24_rev,KHL_9093,-0.05518126,-0.01507583,-0.01479532,-0.001042537,-0.05716967,0.003375598,12.51,2.71,4.62,1
fusisporum,KHL_9093_25_1xTR,KHL_9093,-0.05508286,0.01199838,-0.02483596,-0.003779128,-0.05142921,-0.0223548,12.33,2.5,4.93,1
fusisporum,KHL_9569_02_1,KHL_9569,-0.03741253,-0.02289405,-0.00319677,0.007787474,-0.04151825,0.01407438,12.09,2.63,4.6,1
fusisporum,KHL_9569_03_1,KHL_9569,-0.0140713,-0.01188839,-0.008599617,1.916257e-5,-0.01629394,0.009506975,12.1,2.87,4.22,1
fusisporum,KHL_9569_04_1,KHL_9569,-0.01289663,-0.006434455,-0.009234111,0.007145009,-0.01409573,0.004027267,11.29,2.84,3.98,1
fusisporum,KHL_9569_05_1x,KHL_9569,-0.0330994,-0.0185935435,-0.005096557,0.00635812375,-0.036377494999999996,0.011178371999999999,12.5,2.875,4.35,2
fusisporum,KHL_9569_06_1,KHL_9569,-0.01063531,-0.01046903,-0.01559067,-0.007234565,-0.01255465,0.008985801,11.32,2.61,4.34,1
fusisporum,KHL_9569_07_1,KHL_9569,-0.04256335,-0.07053904,0.002268821,-0.006390694,-0.05624181,0.06126766,13.07,2.99,4.37,1
fusisporum,KHL_9569_10_1,KHL_9569,-0.0205906,0.01841922,-0.00312252,0.009832556,-0.01646885,-0.02229394,11.33,2.67,4.24,1
fusisporum,KHL_9569_11_1x,KHL_9569,-0.02318833,-0.01192752,-0.01109669,0.001958848,-0.02519317,0.007523676,11.36,2.77,4.1,1
fusisporum,KHL_9569_12_1,KHL_9569,-0.02337273,-0.01578292,-0.01246661,-0.00427464,-0.02613733,0.01152268,12.8,3.03,4.22,1
fusisporum,KHL_9569_13_1,KHL_9569,-0.04135237,0.001609768,-0.005010854,0.003547184,-0.04020073,-0.01012016,12.18,2.65,4.6,1
fusisporum,KHL_9569_14_1,KHL_9569,0.009026268,0.001035265,-0.002381806,-0.005467016,0.009070767,0.002593621,10.75,2.86,3.76,1
fusisporum,KHL_9569_15_1,KHL_9569,-0.06235411,-0.04390676,-0.006740739,0.005863327,-0.07028061,0.02925692,14.79,2.91,5.08,1
fusisporum,KHL_9569_16_1,KHL_9569,-0.04978713,-0.02504834,9.44588e-4,0.004659585,-0.05398834,0.01452966,14.78,2.99,4.94,1
fusisporum,KHL_9569_17_1,KHL_9569,-0.05078107,-0.033817850000000003,0.002564831,0.005848441,-0.05681629,0.02197822,14.73,3.15,4.68,1
fusisporum,KHL_9569_22_1,KHL_9569,-0.03769318,-1.190006e-4,-0.001550619,0.006901219,-0.03700932,-0.00725729,13.95,3.01,4.63,1
fusisporum,KHL_9569_23_1,KHL_9569,-0.01750815,0.003349362,-0.009991568,0.006511987,-0.01652309,-0.007211072,12.68,2.98,4.26,1
fusisporum,KHL_9569_24_1,KHL_9569,0.007854979,0.001445983,4.588868e-4,0.01080505,0.007816832,7.102465e-4,11.04,2.91,3.79,1
fusisporum,KHL_9569_25_1,KHL_9569,-0.06816969,-0.008026637,0.004688383,0.01854572,-0.06859885,-0.006983655,16.07,3.1,5.18,1
fusisporum,KHL_9569_26_1,KHL_9569,0.007201581,0.00359822,-0.002622203,-0.002507759,0.007790421,-2.43227e-4,9.77,2.59,3.77,1
perlongisporum_1,KHL_9943_01a_3x,KHL_9943,-0.17624869999999998,-0.053990825,0.010013003500000001,-0.008956319499999999,-0.18346954999999998,0.0165481752,20.39,2.175,9.375,2
perlongisporum_1,KHL_9943_03a_1xC,KHL_9943,-0.1771468,-0.07749038,-5.054529e-4,-0.02257849,-0.1891115,0.04034414,20.76,2.16,9.61,1
perlongisporum_1,KHL_9943_03a_rev,KHL_9943,-0.18285126666666668,-0.035900853999999996,0.0049119743333333335,-0.0025816228999999994,-0.1862515,-0.002892715999999999,20.663333333333334,2.1166666666666667,9.756666666666666,3
perlongisporum_1,KHL_9943_04a_rev,KHL_9943,-0.17882823333333334,-0.01204302,0.010349245333333333,0.008526502,-0.17745136666666667,-0.02589844733333333,20.84,2.1966666666666668,9.503333333333334,3
perlongisporum_1,KHL_9943_05_1xB,KHL_9943,-0.1587449,-0.04978749,0.01677249,0.003047081,-0.165592,0.01553454,20.18,2.08,9.7,1
perlongisporum_1,KHL_9943_05a_2x,KHL_9943,-0.18593115,-0.0599994,0.010350765000000001,-0.011348835,-0.19413425,0.02104615,21.03,2.145,9.83,2
perlongisporum_1,KHL_9943_05a_rev,KHL_9943,-0.1911022,-0.06773344,0.004662012,-0.01427514,-0.2007791,0.02754151,21.63,1.94,11.15,1
perlongisporum_1,KHL_9943_06a_2x,KHL_9943,-0.1832771,-0.051312025,0.013090438499999999,-0.007643117499999999,-0.1897587,0.0130351025,19.97,2.13,9.38,2
perlongisporum_1,KHL_9943_07a_1xTR,KHL_9943,-0.1947325,-0.06833739,0.03081195,-0.00460204,-0.2044689,0.02732449,23,2.16,10.65,1
inornatum,KHL_9955_05_1xC,KHL_9955,0.114603,0.001600789,-0.008617477,0.006435319,0.1123095,0.02230317,10.13,3.44,2.94,1
inornatum,KHL_9955_05_rev,KHL_9955,0.08684177,0.01989793,-0.008675441,0.004488703,0.08897719,-0.001398843,10.29,3,3.43,1
inornatum,KHL_9955_08_1xB,KHL_9955,0.1002538,0.02301905,-0.003953208,0.002832585,0.1027896,-0.001618856,9.48,3,3.16,1
inornatum,KHL_9955_08_rev,KHL_9955,0.092318105,0.0037339405500000002,2.008e-4,0.008387739500000001,0.090942435,0.0155852,10.21,3.0300000000000002,3.37,2
inornatum,KHL_9955_09_1xC,KHL_9955,0.09573089,0.01696966,1.920966e-4,0.005096882,0.09711897,0.003698522,11.11,3.19,3.48,1
inornatum,KHL_9955_10_2xR,KHL_9955,0.106301485,0.006946222,-0.0043609705,0.006150371,0.10532242,0.015568450000000001,10.100000000000001,3.17,3.19,2
inornatum,KHL_9955_10_rev,KHL_9955,0.09440664,-0.004704212,-0.009801426,-0.003121162,0.0913571,0.02489299,10.39,3.24,3.21,1
inornatum,KHL_9955_17_1x,KHL_9955,0.07825472,0.02583467,-0.007383511,0.009150906,0.08181425,-0.00929458,10.98,3.25,3.38,1
inornatum,KHL_9955_19_1xR,KHL_9955,0.1027681,0.009066183,-0.007336836,-0.001378532,0.1023973,0.01286138,9.77,3.08,3.17,1
inornatum,KHL_9955_20_1xR,KHL_9955,0.0723711,-0.01630514,-0.00863955,0.004565688,0.06728417,0.03108154,10.67,3.12,3.42,1
inornatum,KHL_9955_20_rev,KHL_9955,0.10202227,0.0163901865,-0.0024988214999999998,0.010537221,0.103057025,0.005031297,10.260000000000002,3.245,3.165,2
inornatum,KHL_9955_22_1xT,KHL_9955,0.03759335,0.01122121,-0.001597238,0.01463534,0.03892409,-0.003780027,12.37,3.44,3.6,1
harpagum,LR_15736_01_1xR,LR_15736,0.2087999,0.02251488,5.237348e-4,-0.008569128,0.2089732,0.02052895,6.71,2.62,2.56,1
harpagum,LR_15736_06_1xR,LR_15736,0.2309898,0.02484565,0.011162,-0.004285933,0.2311642,0.02318904,6.54,2.84,2.3,1
harpagum,LR_15736_07_1xBL,LR_15736,0.2316318,0.03547074,0.0113571,-0.004143884,0.2340365,0.01344365,6.44,2.7,2.39,1
harpagum,LR_15736_09_1xB,LR_15736,0.2309979,0.02520532,9.673991e-4,0.002183165,0.2311309,0.02265444,6.44,2.66,2.42,1
harpagum,LR_15736_11_2x,LR_15736,0.26336355,0.024269945,0.0087307775,-0.0067547365000000005,0.2627324,0.03077599,6.13,2.61,2.35,2
harpagum,LR_15736_15_1xTR,LR_15736,0.2634766,0.02518441,-0.002334751,-0.008977558,0.2630166,0.03071577,5.82,2.5,2.33,1
harpagum,LR_15736_17_2x,LR_15736,0.303653,0.026880765,0.0012493697,-0.0140483,0.30274619999999997,0.03648262,6.244999999999999,2.505,2.495,2
harpagum,LR_15736_18_rev,LR_15736,0.20841955,0.017502825,0.004776296,-0.0071247835,0.20756605,0.026008669999999998,6.77,2.74,2.485,2
harpagum,LR_15736_19_2x,LR_15736,0.24253239999999998,0.019526889999999998,-0.002371596,-0.007031668,0.24134985,0.031265135,5.955,2.605,2.29,2
harpagum,LR_15736_20_1xL,LR_15736,0.2539669,0.01704955,0.003399193,-0.005541883,0.2520115,0.03568359,6,2.55,2.35,1
harpagum,LR_15736_20_rev,LR_15736,0.21902793333333334,0.014899198966666668,0.0036517719999999997,-0.0038461459666666665,0.2173706,0.030469906666666668,6.21,2.5,2.4833333333333334,3
perlongisporum_1,LY_11631_03_1xL,LY_11631,-0.189864,-0.05710168,0.02361483,-0.00349836,-0.1974134,0.01716207,19.91,1.87,10.65,1
perlongisporum_1,LY_11631_04_1x,LY_11631,-0.1953879,0.01336526,-0.02985906,0.004777349,-0.1884796,-0.05509612,21.47,2.03,10.58,1
perlongisporum_1,LY_11631_08_1xC,LY_11631,-0.1900002,-0.06134105,0.02573784,2.051982e-4,-0.1984706,0.01996155,20.13,1.86,10.82,1
perlongisporum_1,LY_11631_09_4x,LY_11631,-0.173203,-0.0010750242500000005,-0.002461623000000001,0.0052831875,-0.169686225,-0.035415535,20.645,2.2399999999999998,9.3175,4
perlongisporum_1,LY_11631_11_1x,LY_11631,-0.1923269,-0.01699938,0.02508268,0.01315165,-0.1917205,-0.02429271,21.07,2.05,10.28,1
perlongisporum_1,LY_11631_12_1xT,LY_11631,-0.1935842,-0.05153815,0.02974687,-0.004047259,-0.1998674,0.01060417,21.05,1.97,10.69,1
perlongisporum_1,LY_11631_13_1xL,LY_11631,-0.1751888,-0.01966252,0.02033374,-0.001146935,-0.1753196,-0.01674055,21.44,2.23,9.61,1
perlongisporum_1,LY_11631_14_1xT,LY_11631,-0.1649794,-0.02362347,0.001822831,0.004732146,-0.1663547,-0.01215954,20.77,2.3,9.03,1
perlongisporum_1,LY_11631_15_1xT,LY_11631,-0.1498124,-0.04646567,0.003619425,-0.002373287,-0.1561331,0.01462235,18.65,2.49,7.49,1
perlongisporum_1,LY_11631_17_1xTL,LY_11631,-0.1949052,-0.04945763,0.02884789,-0.009401646,-0.200656,0.009141723,20.48,1.99,10.29,1
perlongisporum_1,LY_11631_17_2x,LY_11631,-0.18149695,-0.0551387,0.022622490000000002,0.0053901985,-0.1889399,0.016262688,20.35,2.065,9.9,2
perlongisporum_1,LY_11631_18_1xR,LY_11631,-0.1477343,-0.004880945,-0.00427023,0.006087006,-0.1456095,-0.02706926,19.73,2.21,8.93,1
perlongisporum_1,LY_11631_20_1xB,LY_11631,-0.1944074,0.002187447,-0.01551239,-0.007633655,-0.1896501,-0.04214079,21.74,2.05,10.6,1
perlongisporum_1,LY_11631_21_1xT,LY_11631,-0.1758748,-0.03826575,0.02007676,0.002728635,-0.1799303,2.412875e-4,20.24,2.06,9.83,1
perlongisporum_1,LY_11631_22_1xB,LY_11631,-0.1966817,-7.302266e-4,0.01697394,0.008979023,-0.1925759,-0.04110786,20.22,1.85,10.93,1
perlongisporum_1,LY_11631_33_2x,LY_11631,-0.2018664,0.0058617035,-0.018127155,0.005390527,-0.19633994999999999,-0.049351855,21.645,1.94,11.155,2
perlongisporum_2,Ordynets_00158_01_2xB,Ordynets_00158,-0.16957695,-0.07947193999999999,0.016456955,-0.005419831,-0.1822887,0.042110875,20.145000000000003,2.15,9.434999999999999,2
perlongisporum_2,Ordynets_00158_01_rev,Ordynets_00158,-0.1659124,-0.01224346,-0.007386315,-0.01788199,-0.1646142,-0.02097577,18.53,2,9.27,1
perlongisporum_2,Ordynets_00158_02_1xL,Ordynets_00158,-0.2032026,-0.04602014,0.01259179,0.002747097,-0.2083024,0.001788972,19.64,1.96,10.02,1
perlongisporum_2,Ordynets_00158_04_3x,Ordynets_00158,-0.16289423333333333,-0.05979923,0.011714419,-0.003161905,-0.17167503333333334,0.02466169333333333,20.406666666666666,2.18,9.39,3
perlongisporum_2,Ordynets_00158_07_3xB,Ordynets_00158,-0.17941915,-0.059071620000000005,0.018188197,5.439950000000002e-4,-0.18770275,0.020242984999999998,20.66,1.995,10.41,2
perlongisporum_2,Ordynets_00158_07_rev,Ordynets_00158,-0.1724622,-0.007201019999999999,0.0095964475,0.013336352000000001,-0.17029155,-0.02957599,19.58,2.1550000000000002,9.09,2
perlongisporum_2,Ordynets_00158_08_1xT,Ordynets_00158,-0.1800402,-0.06563774,0.01293788,-0.01335399,-0.189515,0.02772624,19.7,2.14,9.21,1
perlongisporum_2,Ordynets_00158_08_rev,Ordynets_00158,-0.18023984999999998,-0.028512727,0.0017652164999999997,0.0051212025,-0.1822687,-0.010281930000000002,19.68,2.04,9.649999999999999,2
perlongisporum_2,Ordynets_00158_09_1xR,Ordynets_00158,-0.1799731,-0.06968646,0.01648644,0.01185028,-0.1906127,0.02894423,19.44,2.1,9.26,1
